close,high,low,open,symbol,date,changePercent
2271.5,2274.99,2225.44,2228.43,GOOGL,19-05-2021,0.004
2306.95,2312,2283.52,2291,GOOGL,20-05-2021,0.0156
2294.13,2318.89,2289.3,2317.41,GOOGL,21-05-2021,-0.0056
2361.04,2365.55,2311.955,2314.89,GOOGL,24-05-2021,0.0292
2362.87,2384,2355,2372,GOOGL,25-05-2021,0.0008
2380.31,2388.99,2366.4625,2366.52,GOOGL,26-05-2021,0.0074
296.84,307.83,293.05,304.11,ADSK,04-01-2021,0
301.7,302.511,296.54,297.84,ADSK,05-01-2021,0.0164
302.87,309.95,294.1271,294.1469,ADSK,06-01-2021,0.0039
315.2,316.45,305.01,305.45,ADSK,07-01-2021,0.0407
319.85,320.4339,315.0762,316.41,ADSK,08-01-2021,0.0148
317.81,319.84,313.75,317.43,ADSK,11-01-2021,-0.0064
320.13,320.94,317.11,320,ADSK,12-01-2021,0.0073
314.33,321.13,313.07,320.75,ADSK,13-01-2021,-0.0181
311.11,316.11,310.06,314.08,ADSK,14-01-2021,-0.0102
308.51,316.35,308.03,311.74,ADSK,15-01-2021,-0.0084
310.97,315.47,310.25,314.83,ADSK,19-01-2021,0.008
308.58,315.26,307.42,311.52,ADSK,20-01-2021,-0.0077
306.46,309.96,305.34,309.24,ADSK,21-01-2021,-0.0069
299.17,306.5,296.505,303,ADSK,22-01-2021,-0.0238
293.64,302.49,289.52,301.76,ADSK,25-01-2021,-0.0185
291.75,295.94,291.32,294,ADSK,26-01-2021,-0.0064
273.47,285.32,272.6974,285.32,ADSK,27-01-2021,-0.0627
284.22,289.4,276.7,277.16,ADSK,28-01-2021,0.0393
277.43,283.63,274.6301,281.68,ADSK,29-01-2021,-0.0239
286.32,287.73,279.33,280.41,ADSK,01-02-2021,0.032
294.61,296.765,288.62,288.62,ADSK,02-02-2021,0.029
292.85,295.94,292.73,294.45,ADSK,03-02-2021,-0.006
300.49,300.67,291.72,294.36,ADSK,04-02-2021,0.0261
305.86,307.86,301.88,302.9916,ADSK,05-02-2021,0.0179
302.81,310.07,302.12,308.33,ADSK,08-02-2021,-0.01
304.5,308.15,302.77,308.15,ADSK,09-02-2021,0.0056
301.71,306.2,299.65,305.56,ADSK,10-02-2021,-0.0092
300.21,305.48,298.32,304.49,ADSK,11-02-2021,-0.005
305.14,305.5,295.32,297.93,ADSK,12-02-2021,0.0164
308.22,316.3097,307.296,307.95,ADSK,16-02-2021,0.0101
302.52,307.185,296.44,306.1,ADSK,17-02-2021,-0.0185
300.72,301.78,292.855,299,ADSK,18-02-2021,-0.006
305.4,310.05,301.11,301.74,ADSK,19-02-2021,0.0156
297.7,303.15,297.665,301.46,ADSK,22-02-2021,-0.0252
290.25,293.52,284.56,292.41,ADSK,23-02-2021,-0.025
298.91,299.155,280.6247,281.33,ADSK,24-02-2021,0.0298
284.03,298.77,282.245,294.81,ADSK,25-02-2021,-0.0498
276,291.98,274.82,283.45,ADSK,26-02-2021,-0.0283
284.27,284.72,278.07,279.86,ADSK,01-03-2021,0.03
277.92,286.9,277.33,285.55,ADSK,02-03-2021,-0.0223
269.3,276.82,267.04,275.7,ADSK,03-03-2021,-0.031
265.44,273.28,263.02,266.8,ADSK,04-03-2021,-0.0143
267.39,270.33,255.02,270.33,ADSK,05-03-2021,0.0073
253.1,268.28,252.6,265.21,ADSK,08-03-2021,-0.0534
263.97,266.43,260.03,262.24,ADSK,09-03-2021,0.0429
263.64,271.75,262.32,269.76,ADSK,10-03-2021,-0.0013
274.36,276,269.015,270.92,ADSK,11-03-2021,0.0407
268.11,272,264.4,270.07,ADSK,12-03-2021,-0.0228
273.02,273.75,266.3,267.98,ADSK,15-03-2021,0.0183
275.01,277.7,272.01,275.21,ADSK,16-03-2021,0.0073
272.84,275.31,265.09,272.02,ADSK,17-03-2021,-0.0079
263.44,271,263.14,265.56,ADSK,18-03-2021,-0.0345
261.5,265.215,258.85,261.79,ADSK,19-03-2021,-0.0074
265.96,269.29,261.03,261.03,ADSK,22-03-2021,0.0171
269,274.83,267.01,268.91,ADSK,23-03-2021,0.0114
263.18,270.97,262.97,270,ADSK,24-03-2021,-0.0216
262.19,263.34,257.315,262.21,ADSK,25-03-2021,-0.0038
269.01,269.22,260.88,261.35,ADSK,26-03-2021,0.026
270.78,273.1,265.5,266.97,ADSK,29-03-2021,0.0066
268.43,271.9,264.47,268.18,ADSK,30-03-2021,-0.0087
277.15,279.66,269.65,269.79,ADSK,31-03-2021,0.0325
283.9,285.64,277.84,277.84,ADSK,01-04-2021,0.0244
288.32,289.42,284.2857,285.74,ADSK,05-04-2021,0.0156
285.5,288.63,284.6475,286.86,ADSK,06-04-2021,-0.0098
286.12,287.59,283.24,286.83,ADSK,07-04-2021,0.0022
293.43,297.76,288.645,290,ADSK,08-04-2021,0.0255
297.57,297.9,290.38,292.56,ADSK,09-04-2021,0.0141
294.5,296.25,293,294,ADSK,12-04-2021,-0.0103
295.35,298.66,293.12,295.34,ADSK,13-04-2021,0.0029
294.35,301.41,293.79,297.24,ADSK,14-04-2021,-0.0034
298.86,303.69,298.22,299.78,ADSK,15-04-2021,0.0153
300.16,301.355,296.58,300.18,ADSK,16-04-2021,0.0043
290.2,299.46,288.85,297.27,ADSK,19-04-2021,-0.0332
286.36,289.05,282.82,288.16,ADSK,20-04-2021,-0.0132
288.87,289.73,284.15,285.76,ADSK,21-04-2021,0.0088
288,292.24,285.72,287.54,ADSK,22-04-2021,-0.003
295.27,296.57,289.12,289.47,ADSK,23-04-2021,0.0252
299.34,300.76,294.4,294.67,ADSK,26-04-2021,0.0138
297.87,299.97,294.25,299.41,ADSK,27-04-2021,-0.0049
299.23,299.56,296.18,298.07,ADSK,28-04-2021,0.0046
296.28,301.5,293.79,301.5,ADSK,29-04-2021,-0.0099
291.91,295.47,290.5,294.55,ADSK,30-04-2021,-0.0147
287.5,293.5,286.07,292.99,ADSK,03-05-2021,-0.0151
279.73,284.23,274.5,284.23,ADSK,04-05-2021,-0.027
281.08,282,277.68,280.21,ADSK,05-05-2021,0.0048
284.35,284.72,277.79,280.49,ADSK,06-05-2021,0.0116
285.76,292.6448,283.9,285.66,ADSK,07-05-2021,0.005
276.05,286,275.88,285.89,ADSK,10-05-2021,-0.034
277.42,280.555,265.75,269,ADSK,11-05-2021,0.005
269.54,275.09,267.34,271.95,ADSK,12-05-2021,-0.0284
269.72,273.7,267.22,270.94,ADSK,13-05-2021,0.0007
277.63,278.82,270.16,272.52,ADSK,14-05-2021,0.0293
274.78,275.61,270.35,275,ADSK,17-05-2021,-0.0103
272.75,276.9791,272.56,276.35,ADSK,18-05-2021,-0.0074
273.97,274.71,266.7901,267.63,ADSK,19-05-2021,0.0045
281.16,282.97,275.21,275.21,ADSK,20-05-2021,0.0262
281.68,285,279.33,283.63,ADSK,21-05-2021,0.0018
287.48,288.515,283.83,285.29,ADSK,24-05-2021,0.0206
289.47,291.48,287.06,288.28,ADSK,25-05-2021,0.0069
292.51,293.49,288.09,288.72,ADSK,26-05-2021,0.0105
3186.63,3272,3144.02,3270,AMZN,04-01-2021,0
3218.51,3223.38,3165.06,3166.01,AMZN,05-01-2021,0.01
3138.38,3197.509,3131.16,3146.48,AMZN,06-01-2021,-0.0249
3162.16,3208.542,3155,3157,AMZN,07-01-2021,0.0076
3182.7,3190.64,3142.2,3180,AMZN,08-01-2021,0.0065
3114.21,3156.3841,3110,3148.01,AMZN,11-01-2021,-0.0215
3120.83,3142.1418,3086,3120,AMZN,12-01-2021,0.0021
3165.89,3189.95,3122.08,3128.44,AMZN,13-01-2021,0.0144
3127.47,3177.9999,3120.59,3167.52,AMZN,14-01-2021,-0.0121
3104.25,3142.545,3095.17,3123.02,AMZN,15-01-2021,-0.0074
3120.76,3145,3096,3107,AMZN,19-01-2021,0.0053
3263.38,3279.8,3175,3181.99,AMZN,20-01-2021,0.0457
3306.99,3348.55,3289.5675,3293,AMZN,21-01-2021,0.0134
3292.23,3321.91,3283.1644,3304.31,AMZN,22-01-2021,-0.0045
3294,3363.89,3243.1463,3328.5,AMZN,25-01-2021,0.0005
3326.13,3338,3282.87,3296.3559,AMZN,26-01-2021,0.0098
3232.58,3346.52,3207.08,3341.49,AMZN,27-01-2021,-0.0281
3237.62,3301.68,3228.69,3235.04,AMZN,28-01-2021,0.0016
3206.2,3236.99,3184.55,3230,AMZN,29-01-2021,-0.0097
3342.88,3350.26,3235.025,3242.36,AMZN,01-02-2021,0.0426
3380,3427.74,3361.125,3380,AMZN,02-02-2021,0.0111
3312.53,3434,3308.62,3425.01,AMZN,03-02-2021,-0.02
3331,3347,3277.75,3330,AMZN,04-02-2021,0.0056
3352.15,3377,3302.71,3319,AMZN,05-02-2021,0.0063
3322.94,3364.9999,3304,3358.5,AMZN,08-02-2021,-0.0087
3305,3338,3297.84,3312.49,AMZN,09-02-2021,-0.0054
3286.58,3317.9548,3254,3314,AMZN,10-02-2021,-0.0056
3262.13,3292,3248.06,3292,AMZN,11-02-2021,-0.0074
3277.71,3280.25,3233.31,3250,AMZN,12-02-2021,0.0048
3268.95,3308.3,3253.591,3254.05,AMZN,16-02-2021,-0.0027
3308.64,3320.91,3259.4996,3263.6,AMZN,17-02-2021,0.0121
3328.23,3338,3273.94,3282.42,AMZN,18-02-2021,0.0059
3249.9,3333.5,3245.75,3328.23,AMZN,19-02-2021,-0.0235
3180.74,3232.3199,3172.26,3208.13,AMZN,22-02-2021,-0.0213
3194.5,3204.73,3093.6,3127.03,AMZN,23-02-2021,0.0043
3159.53,3171.23,3125.38,3166.75,AMZN,24-02-2021,-0.0109
3057.16,3178.26,3047.76,3136.74,AMZN,25-02-2021,-0.0324
3092.93,3122.44,3036.7,3095.2,AMZN,26-02-2021,0.0117
3146.14,3149.56,3097.99,3127.89,AMZN,01-03-2021,0.0172
3094.53,3163.52,3087.1201,3143.47,AMZN,02-03-2021,-0.0164
3005,3107.775,2995,3081.18,AMZN,03-03-2021,-0.0289
2977.57,3058.13,2945.43,3012,AMZN,04-03-2021,-0.0091
3000.46,3009,2881.0001,3005,AMZN,05-03-2021,0.0077
2951.95,3064.59,2951.31,3015,AMZN,08-03-2021,-0.0162
3062.85,3090.96,3005.1474,3017.99,AMZN,09-03-2021,0.0376
3057.64,3116.46,3030.05,3098.45,AMZN,10-03-2021,-0.0017
3113.59,3131.7843,3082.93,3104.01,AMZN,11-03-2021,0.0183
3089.49,3098.98,3045.5,3075,AMZN,12-03-2021,-0.0077
3081.68,3082.24,3032.09,3074.57,AMZN,15-03-2021,-0.0025
3091.86,3128.91,3075.8601,3104.97,AMZN,16-03-2021,0.0033
3135.73,3173.05,3070.22,3073.22,AMZN,17-03-2021,0.0142
3027.99,3116.63,3025,3101,AMZN,18-03-2021,-0.0344
3074.96,3077.285,3016.63,3029.23,AMZN,19-03-2021,0.0155
3110.87,3126.58,3060.05,3067.85,AMZN,22-03-2021,0.0117
3137.5,3182,3120.8501,3127,AMZN,23-03-2021,0.0086
3087.07,3160.31,3085.15,3151.04,AMZN,24-03-2021,-0.0161
3046.26,3109.78,3037.14,3072.99,AMZN,25-03-2021,-0.0132
3052.03,3056.66,2996,3044.06,AMZN,26-03-2021,0.0019
3075.73,3091.25,3028.445,3055.4394,AMZN,29-03-2021,0.0078
3055.29,3073,3034,3070.01,AMZN,30-03-2021,-0.0066
3094.08,3119.33,3062.5,3064.06,AMZN,31-03-2021,0.0127
3161,3162.44,3115.55,3117.94,AMZN,01-04-2021,0.0216
3226.73,3235.955,3161.24,3173,AMZN,05-04-2021,0.0208
3223.82,3247.31,3217.04,3223.75,AMZN,06-04-2021,-0.0009
3279.39,3303.6125,3223.65,3233.8,AMZN,07-04-2021,0.0172
3299.3,3324.5,3292,3310.9,AMZN,08-04-2021,0.0061
3372.2,3372.2,3288.9,3304.7,AMZN,09-04-2021,0.0221
3379.39,3395.04,3351.15,3355.21,AMZN,12-04-2021,0.0021
3400,3432,3395.63,3400.845,AMZN,13-04-2021,0.0061
3333,3404.13,3326,3404.04,AMZN,14-04-2021,-0.0197
3379.09,3396.9999,3352,3371,AMZN,15-04-2021,0.0138
3399.44,3406.8,3355.59,3380,AMZN,16-04-2021,0.006
3372.01,3435.9333,3360.16,3390.33,AMZN,19-04-2021,-0.0081
3334.69,3382.99,3316,3373.6,AMZN,20-04-2021,-0.0111
3362.02,3362.86,3303.8061,3316,AMZN,21-04-2021,0.0082
3309.04,3372.87,3301.45,3371.68,AMZN,22-04-2021,-0.0158
3340.88,3375,3308.5,3319.1,AMZN,23-04-2021,0.0096
3409,3428.45,3330.94,3348,AMZN,26-04-2021,0.0204
3417.43,3460,3398.01,3443.47,AMZN,27-04-2021,0.0025
3458.5,3489.88,3425,3434.8,AMZN,28-04-2021,0.012
3471.31,3514.445,3435,3505.0981,AMZN,29-04-2021,0.0037
3467.42,3554,3462.5,3525.12,AMZN,30-04-2021,-0.0011
3386.49,3486.645,3372.7012,3484.73,AMZN,03-05-2021,-0.0233
3311.87,3367.975,3272.13,3356.19,AMZN,04-05-2021,-0.022
3270.54,3354.695,3264.36,3338.855,AMZN,05-05-2021,-0.0125
3306.37,3314.4,3247.2,3270,AMZN,06-05-2021,0.011
3291.61,3330.89,3289.0704,3319.09,AMZN,07-05-2021,-0.0045
3190.49,3283,3190,3282.32,AMZN,10-05-2021,-0.0307
3223.91,3238,3127.37,3136.28,AMZN,11-05-2021,0.0105
3151.94,3207.94,3133.1,3185,AMZN,12-05-2021,-0.0223
3161.47,3203.84,3133,3185.47,AMZN,13-05-2021,0.003
3222.9,3228.86,3183,3185.56,AMZN,14-05-2021,0.0194
3270.39,3292.75,3234.59,3245.93,AMZN,17-05-2021,0.0147
3232.28,3312,3230.37,3292.575,AMZN,18-05-2021,-0.0117
3231.8,3234.75,3184,3195,AMZN,19-05-2021,-0.0001
3247.68,3259.6799,3236.18,3244.4042,AMZN,20-05-2021,0.0049
3203.08,3256.6946,3197.01,3250,AMZN,21-05-2021,-0.0137
3244.99,3257.95,3210.4993,3215.5,AMZN,24-05-2021,0.0131
3259.05,3279.82,3213.76,3266.67,AMZN,25-05-2021,0.0043
3265.16,3295.73,3258.51,3274.5905,AMZN,26-05-2021,0.0019
268.94,275,265.2,274.78,FB,04-01-2021,0
270.97,272.4,268.2111,268.29,FB,05-01-2021,0.0075
263.31,267.75,260.01,262,FB,06-01-2021,-0.0283
268.74,271.61,264.78,265.9,FB,07-01-2021,0.0206
267.57,268.95,263.18,268.31,FB,08-01-2021,-0.0044
256.84,263.47,255.9,260.48,FB,11-01-2021,-0.0401
251.09,259.72,250.3,256.63,FB,12-01-2021,-0.0224
251.64,253.95,249.2,251.55,FB,13-01-2021,0.0022
245.64,255.03,244.61,253.4,FB,14-01-2021,-0.0238
251.36,253.86,247.16,247.9,FB,15-01-2021,0.0233
261.1,262.2,252.7201,256.9,FB,19-01-2021,0.0387
267.48,270.32,263.6,268.93,FB,20-01-2021,0.0244
272.87,273.6,267.4901,269.26,FB,21-01-2021,0.0202
274.5,278.47,272,272.01,FB,22-01-2021,0.006
278.01,280.1,271.51,278.14,FB,25-01-2021,0.0128
282.05,285.39,277.81,278.1398,FB,26-01-2021,0.0145
272.14,283.45,268.1201,282.53,FB,27-01-2021,-0.0351
265,286.79,264.7,277.18,FB,28-01-2021,-0.0262
258.33,266.56,254.85,265.3,FB,29-01-2021,-0.0252
262.01,264.17,254.91,259.52,FB,01-02-2021,0.0142
267.08,268.85,263.27,264,FB,02-02-2021,0.0194
266.65,269.2,263.84,265.62,FB,03-02-2021,-0.0016
266.49,268.16,264,267.01,FB,04-02-2021,-0.0006
268.1,269.17,265.67,266.8,FB,05-02-2021,0.006
266.58,269.86,265,268.75,FB,08-02-2021,-0.0057
269.45,273.39,265.75,266.44,FB,09-02-2021,0.0108
271.87,273.7999,267.72,272.4465,FB,10-02-2021,0.009
270.39,273.58,268.49,271.89,FB,11-02-2021,-0.0054
270.5,271.18,268.34,270.52,FB,12-02-2021,0.0004
273.97,276.6,270.05,270.8,FB,16-02-2021,0.0128
273.57,273.97,269.58,271.24,FB,17-02-2021,-0.0015
269.39,271.95,266.03,269.565,FB,18-02-2021,-0.0153
261.56,270.27,260.15,269.86,FB,19-02-2021,-0.0291
260.33,263.07,257.53,257.95,FB,22-02-2021,-0.0047
265.855,267.46,254.96,259.5,FB,23-02-2021,0.0212
264.31,266.38,258.39,262.325,FB,24-02-2021,-0.0058
254.69,266.94,254.04,262.3,FB,25-02-2021,-0.0364
257.62,265.55,256.47,256.47,FB,26-02-2021,0.0115
264.91,266.65,257.9039,260.82,FB,01-03-2021,0.0283
259,266.71,258.65,265.78,FB,02-03-2021,-0.0223
255.41,260.9899,255.1,260.29,FB,03-03-2021,-0.0139
257.64,266.49,253.5,256.47,FB,04-03-2021,0.0087
264.28,265.45,255.61,260.67,FB,05-03-2021,0.0258
255.31,265.58,255.05,265.55,FB,08-03-2021,-0.0339
265.74,268.53,259.81,261.175,FB,09-03-2021,0.0409
264.9,268.97,262.87,268.64,FB,10-03-2021,-0.0032
273.88,277.9,267.82,268.11,FB,11-03-2021,0.0339
268.4,269.74,264.02,269.14,FB,12-03-2021,-0.02
273.75,275.96,268.5,269.08,FB,15-03-2021,0.0199
279.28,282.14,274.8,276.085,FB,16-03-2021,0.0202
284.01,286.23,275.41,275.705,FB,17-03-2021,0.0169
278.62,285.1899,278.28,279.87,FB,18-03-2021,-0.019
290.11,292.8,281.195,281.22,FB,19-03-2021,0.0412
293.54,299.705,286.7501,290.45,FB,22-03-2021,0.0118
290.63,298,289.81,293.15,FB,23-03-2021,-0.0099
282.14,291.72,281.16,291,FB,24-03-2021,-0.0292
278.74,288.06,277.75,280.98,FB,25-03-2021,-0.0121
283.02,284.5,277.77,278.3018,FB,26-03-2021,0.0154
290.82,293.18,284.7,285.77,FB,29-03-2021,0.0276
288,292.47,286.7,289.83,FB,30-03-2021,-0.0097
294.53,296.5,288.61,289.99,FB,31-03-2021,0.0227
298.66,302.4,296.6,298.4,FB,01-04-2021,0.014
308.91,310.765,300.68,300.89,FB,05-04-2021,0.0343
306.26,311.35,305.25,308.8365,FB,06-04-2021,-0.0086
313.09,314.25,305.5,306.34,FB,07-04-2021,0.0223
313.02,315.88,310.05,314.85,FB,08-04-2021,-0.0002
312.46,314.74,310.33,311.4,FB,09-04-2021,-0.0018
311.54,312.15,307.93,311.05,FB,12-04-2021,-0.0029
309.76,314.428,309.32,312.21,FB,13-04-2021,-0.0057
302.82,308.03,301.95,307.3,FB,14-04-2021,-0.0224
307.82,310.14,304.1,306.34,FB,15-04-2021,0.0165
306.18,308.95,304.61,308.17,FB,16-04-2021,-0.0053
302.24,307.7,300.56,305.007,FB,19-04-2021,-0.0129
302.65,305.1,297.21,301.99,FB,20-04-2021,0.0014
301.47,301.98,297.39,301.945,FB,21-04-2021,-0.0039
296.52,302.92,296.04,301.33,FB,22-04-2021,-0.0164
301.13,302.59,297.15,298.76,FB,23-04-2021,0.0155
303.04,305.8,301.56,303.3396,FB,26-04-2021,0.0063
303.57,305.34,301.11,304.28,FB,27-04-2021,0.0017
307.1,310.92,305.37,307.36,FB,28-04-2021,0.0116
329.51,331.81,321.61,330.12,FB,29-04-2021,0.073
325.08,329.82,324.5,326.1435,FB,30-04-2021,-0.0134
322.58,328.55,321.84,326.17,FB,03-05-2021,-0.0077
318.36,322.19,313.12,320.025,FB,04-05-2021,-0.0131
315.02,321.06,314.49,318.19,FB,05-05-2021,-0.0105
320.02,320.24,313.275,314.52,FB,06-05-2021,0.0159
319.08,322.935,318.75,322.38,FB,07-05-2021,-0.0029
305.97,314.5786,304.83,314.35,FB,10-05-2021,-0.0411
306.53,306.84,299.69,300.75,FB,11-05-2021,0.0018
302.55,304.96,298.19,301.13,FB,12-05-2021,-0.013
305.26,308.86,302.7701,306.0833,FB,13-05-2021,0.009
315.94,316.85,309.08,309.54,FB,14-05-2021,0.035
315.46,315.68,311.58,313.55,FB,17-05-2021,-0.0015
309.96,316.5,309.81,315.59,FB,18-05-2021,-0.0174
313.59,314.66,303.57,304.185,FB,19-05-2021,0.0117
318.61,319.25,313.16,313.58,FB,20-05-2021,0.016
316.23,319.93,315.8101,319.29,FB,21-05-2021,-0.0075
324.63,325.95,318.03,318.21,FB,24-05-2021,0.0266
327.79,329.18,324.8,327.08,FB,25-05-2021,0.0097
327.66,329.8299,325.82,328.35,FB,26-05-2021,-0.0004
729.77,744.4899,717.1895,719.46,TSLA,04-01-2021,0
735.11,740.84,719.2,723.66,TSLA,05-01-2021,0.0073
755.98,774,749.1,758.49,TSLA,06-01-2021,0.0284
816.04,816.99,775.2,777.63,TSLA,07-01-2021,0.0794
880.02,884.49,838.39,856,TSLA,08-01-2021,0.0784
811.19,854.43,803.6222,849.4,TSLA,11-01-2021,-0.0782
849.44,868,827.34,831,TSLA,12-01-2021,0.0472
854.41,860.47,832,852.76,TSLA,13-01-2021,0.0059
845,863,838.75,843.39,TSLA,14-01-2021,-0.011
826.16,859.9,819.1,852,TSLA,15-01-2021,-0.0223
844.55,850,833,837.8,TSLA,19-01-2021,0.0223
850.45,859.5,837.28,858.74,TSLA,20-01-2021,0.007
844.99,855.7199,841.4201,855,TSLA,21-01-2021,-0.0064
846.64,848,828.62,834.31,TSLA,22-01-2021,0.002
880.8,900.4,838.8201,855,TSLA,25-01-2021,0.0403
883.09,895.9,871.6,891.38,TSLA,26-01-2021,0.0026
864.16,891.5,858.66,870.35,TSLA,27-01-2021,-0.0214
835.43,848,801,820,TSLA,28-01-2021,-0.0332
793.53,842.41,780.1,830.0003,TSLA,29-01-2021,-0.0502
839.81,842,795.5601,814.29,TSLA,01-02-2021,0.0583
872.79,880.5,842.2006,844.68,TSLA,02-02-2021,0.0393
854.69,878.08,853.0646,877.02,TSLA,03-02-2021,-0.0207
849.99,856.5,833.42,855,TSLA,04-02-2021,-0.0055
852.23,864.77,838.97,845,TSLA,05-02-2021,0.0026
863.42,877.77,854.75,869.67,TSLA,08-02-2021,0.0131
849.46,859.8,841.75,855.12,TSLA,09-02-2021,-0.0162
804.82,844.82,800.02,843.635,TSLA,10-02-2021,-0.0526
811.66,829.8799,801.725,812.44,TSLA,11-02-2021,0.0085
816.12,817.33,785.3306,801.26,TSLA,12-02-2021,0.0055
796.22,821,792.44,818,TSLA,16-02-2021,-0.0244
798.15,799.84,762.01,779.09,TSLA,17-02-2021,0.0024
787.38,794.69,776.27,780.9,TSLA,18-02-2021,-0.0135
781.3,796.7899,777.37,795,TSLA,19-02-2021,-0.0077
714.5,768.5,710.2,762.64,TSLA,22-02-2021,-0.0855
698.84,713.6099,619,662.13,TSLA,23-02-2021,-0.0219
742.02,745,694.17,711.85,TSLA,24-02-2021,0.0618
682.22,737.2066,670.58,726.15,TSLA,25-02-2021,-0.0806
675.5,706.7,659.51,700,TSLA,26-02-2021,-0.0099
718.43,872,685.05,690.11,TSLA,01-03-2021,0.0636
686.44,721.11,685,718.28,TSLA,02-03-2021,-0.0445
653.2,700.7,651.705,687.99,TSLA,03-03-2021,-0.0484
621.44,873.94,600,655.8,TSLA,04-03-2021,-0.0486
597.95,627.8419,539.49,626.06,TSLA,05-03-2021,-0.0378
563,620.125,558.79,600.55,TSLA,08-03-2021,-0.0584
673.58,678.09,595.21,608.18,TSLA,09-03-2021,0.1964
668.06,717.85,655.06,700.3,TSLA,10-03-2021,-0.0082
699.6,702.5,677.18,699.4,TSLA,11-03-2021,0.0472
693.73,694.88,666.1394,670,TSLA,12-03-2021,-0.0084
707.94,713.18,684.04,694.09,TSLA,15-03-2021,0.0205
676.88,707.92,671,703.35,TSLA,16-03-2021,-0.0439
701.81,703.73,651.01,656.87,TSLA,17-03-2021,0.0368
653.16,689.23,652,684.29,TSLA,18-03-2021,-0.0693
654.87,657.23,624.6201,646.6,TSLA,19-03-2021,0.0026
670,699.62,668.75,684.59,TSLA,22-03-2021,0.0231
662.16,677.8,657.51,675.77,TSLA,23-03-2021,-0.0117
630.27,668.02,630.11,667.91,TSLA,24-03-2021,-0.0482
640.39,645.5,609.5,613,TSLA,25-03-2021,0.0161
618.71,643.82,599.89,641.87,TSLA,26-03-2021,-0.0339
611.29,616.48,596.02,615.64,TSLA,29-03-2021,-0.012
635.62,637.66,591.01,601.75,TSLA,30-03-2021,0.0398
667.93,672,641.11,646.62,TSLA,31-03-2021,0.0508
661.75,692.4203,659.42,688.37,TSLA,01-04-2021,-0.0093
691.05,708.16,684.7,707.71,TSLA,05-04-2021,0.0443
691.62,696.55,681.37,690.3,TSLA,06-04-2021,0.0008
670.97,691.38,667.84,687,TSLA,07-04-2021,-0.0299
683.8,689.5499,671.645,677.38,TSLA,08-04-2021,0.0191
677.02,680.97,669.43,677.77,TSLA,09-04-2021,-0.0099
701.98,704.8,682.09,685.7,TSLA,12-04-2021,0.0369
762.32,763,710.66,712.7,TSLA,13-04-2021,0.086
732.23,780.79,728.03,770.7,TSLA,14-04-2021,-0.0395
738.85,743.69,721.31,743.1,TSLA,15-04-2021,0.009
739.78,749.41,724.6,728.65,TSLA,16-04-2021,0.0013
714.63,725.4,691.8001,719.6,TSLA,19-04-2021,-0.034
718.99,737.25,710.685,717.42,TSLA,20-04-2021,0.0061
744.12,744.84,698,704.77,TSLA,21-04-2021,0.035
719.69,753.77,718.04,741.5,TSLA,22-04-2021,-0.0328
729.4,737.36,715.46,719.8,TSLA,23-04-2021,0.0135
738.2,749.3,732.6053,741,TSLA,26-04-2021,0.0121
704.74,724,703.3501,717.96,TSLA,27-04-2021,-0.0453
694.4,708.5,693.6,696.41,TSLA,28-04-2021,-0.0147
677,702.25,668.5002,699.51,TSLA,29-04-2021,-0.0251
709.44,715.47,666.14,667.59,TSLA,30-04-2021,0.0479
684.9,706,680.5,703.8,TSLA,03-05-2021,-0.0346
673.6,683.4464,657.701,678.94,TSLA,04-05-2021,-0.0165
670.94,685.2955,667.34,681.06,TSLA,05-05-2021,-0.0039
663.54,681.02,650,680.76,TSLA,06-05-2021,-0.011
672.37,690,660.22,665.8,TSLA,07-05-2021,0.0133
629.04,665.05,627.6101,664.9,TSLA,10-05-2021,-0.0644
617.2,627.0999,595.6,599.24,TSLA,11-05-2021,-0.0188
589.89,620.41,586.765,602.49,TSLA,12-05-2021,-0.0442
571.69,606.4599,559.65,601.545,TSLA,13-05-2021,-0.0309
589.74,592.87,570.46,583.41,TSLA,14-05-2021,0.0316
576.83,589.73,561.2,575.5531,TSLA,17-05-2021,-0.0219
577.87,596.25,563.38,568,TSLA,18-05-2021,0.0018
563.46,566.21,546.98,552.55,TSLA,19-05-2021,-0.0249
586.78,588.85,571.07,575,TSLA,20-05-2021,0.0414
580.88,596.68,580,596.11,TSLA,21-05-2021,-0.0101
606.44,614.48,573.65,581.6,TSLA,24-05-2021,0.044
604.69,613.99,595.71,607.31,TSLA,25-05-2021,-0.0029
619.13,626.17,601.5,607.56,TSLA,26-05-2021,0.0239
111.7,114.1,110.445,111.47,TSM,04-01-2021,0
112.77,114.95,112.01,112.41,TSM,05-01-2021,0.0096
115.61,116.39,112.55,113.85,TSM,06-01-2021,0.0252
121.43,122.94,117.59,119.34,TSM,07-01-2021,0.0503
118.69,126.29,116.98,125.91,TSM,08-01-2021,-0.0226
122.6,123.6,118.8,119.74,TSM,11-01-2021,0.0329
123,125.2,121.68,125.16,TSM,12-01-2021,0.0033
119.23,124.8,118,124.4,TSM,13-01-2021,-0.0307
126.45,134.645,121.67,123.45,TSM,14-01-2021,0.0606
125.23,128.54,123.21,128.47,TSM,15-01-2021,-0.0096
131.3,134.05,128.44,130.59,TSM,19-01-2021,0.0485
130.64,136.13,130.1,135.19,TSM,20-01-2021,-0.005
134.16,135.4,132.34,133.25,TSM,21-01-2021,0.0269
